ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands,Run,Param Value
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1172,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1172,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1173,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1169,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1173,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1187,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1186,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1179,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1179,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1179,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1180,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1180,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1180,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1181,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1181,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1182,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1182,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1187,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1182,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1183,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1183,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1184,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1184,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1184,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1185,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1185,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1185,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1186,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1186,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1183,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1173,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1174,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1174,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1161,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1162,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1162,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1162,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1163,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1163,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1163,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1164,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1164,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1164,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1161,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1165,0.039
365.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1165,0.039
1095.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1152,0.039
730.0,1.0,0.0,0.0,150.0,reset-ticks setup set thy1ps-count 100 set thy1ns-count 0 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.2 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.039,1152,0.039
