Param Val,ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands
2.261,1095.0,2.0,0.24650805832693784,2.0,148.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.07612350963008255,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.45765820849892996,5.0,145.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.42652715802431146,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.17909992372234934,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.10559290953545232,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.30962215083371575,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.3238532110091743,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.06087885260909368,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.11029524246596298,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.2,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.0662797800855223,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.06830015313935682,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.6227050183598531,49.0,101.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.05024509803921569,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,2.0,0.35310429825912804,16.0,134.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.04387708301482954,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
2.261,1095.0,1.0,0.21200549870169544,7.0,143.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.261]"
1.984,1095.0,1.0,0.10036663611365719,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.03551114527286703,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.32300212701306596,69.0,81.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.16334661354581673,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.07818041634541249,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.1156733568254941,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.05586249232658073,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.15201827875095203,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.1809933876672305,6.0,144.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.07977338845506048,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.15946691176470587,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.066768525592055,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.3145049884881044,65.0,85.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.48672294704528013,68.0,82.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.16666666666666666,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.14369320807022948,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.15859434682964094,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.026993865030674847,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.04477611940298507,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.3316405047706987,43.0,107.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.43367581659254717,92.0,58.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.028309104820198928,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.10180649112063686,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.3786215309545593,18.0,132.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.05941962229387379,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.3452490070271922,40.0,110.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.21953089069446574,30.0,120.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.1612755569118096,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.1760184473481937,1.0,149.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.09302681992337165,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.07278529098921137,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.17007534983853606,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,2.0,0.3378316209170373,32.0,118.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.08823529411764706,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.041295670862757136,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
1.984,1095.0,1.0,0.07777097366809553,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 1.984]"
0.449,1095.0,2.0,0.49472234970169804,87.0,63.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08334607738186267,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08697660098522167,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.017251908396946566,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08779739063699156,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.18162261831591886,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.07104413347685684,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.10538426138978371,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.16909397516480149,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,2.0,0.25053763440860216,30.0,120.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.03118758641880473,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.1824334717735733,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.12327295056800737,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.02635186595582635,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.07444206664628554,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.14756116325588553,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08514881865602945,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,2.0,0.22998322403538204,10.0,140.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.17190133292477403,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.06854961832061068,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.04169872288044314,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.17770301269307234,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.11777334764606655,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.028706672774469384,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,2.0,0.6672777268560953,71.0,79.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08568362967504599,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.10701275045537341,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.08404907975460123,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,2.0,0.29914268218003676,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.05950741930549182,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.02266115449395192,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.06142769607843137,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.19207738369415017,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.15998771687394442,10.0,140.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.13212710962444885,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
0.449,1095.0,1.0,0.11165568999846837,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.449]"
2.957,1095.0,2.0,0.2558032282859339,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.28915847665847666,13.0,137.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.1821942997241802,3.0,147.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.2660212079299216,5.0,145.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.13059416526653428,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.09067198527155569,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,1.0,0.02243737513447057,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
2.957,1095.0,2.0,0.3649456105408304,19.0,131.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.957]"
