ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands,Run,Param Value
730.0,2.0,0.21159777914867367,45.0,105.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,173,0.0
1095.0,2.0,0.4006785934608266,63.0,87.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,173,0.0
365.0,1.0,0.027581979773214832,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,174,0.0
730.0,1.0,0.027581979773214832,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,174,0.0
1095.0,1.0,0.027581979773214832,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,174,0.0
365.0,1.0,0.09576905452879181,14.0,136.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,175,0.0
730.0,1.0,0.17656942110890483,11.0,139.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,175,0.0
1095.0,1.0,0.1854284405071025,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,175,0.0
365.0,1.0,0.03429796355841372,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,176,0.0
365.0,1.0,0.09870450339296731,30.0,120.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,173,0.0
1095.0,2.0,0.3625919117647059,34.0,116.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,160,0.0
365.0,1.0,0.08447453454377596,6.0,144.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,161,0.0
730.0,1.0,0.08893675950146177,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,161,0.0
1095.0,1.0,0.20331186752529898,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,144,0.0
365.0,1.0,0.13592677345537757,30.0,120.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,145,0.0
730.0,2.0,0.22532418001525553,14.0,136.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,145,0.0
1095.0,2.0,0.26758199847444697,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,145,0.0
365.0,1.0,0.04188321614185264,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,149,0.0
730.0,1.0,0.16432865731462926,22.0,128.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,146,0.0
730.0,1.0,0.12937758066982719,3.0,147.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,166,0.0
365.0,1.0,0.11010857929346995,14.0,136.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,166,0.0
1095.0,1.0,0.1821800367421923,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,165,0.0
730.0,1.0,0.18095529699938764,4.0,146.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,165,0.0
365.0,1.0,0.11665646050214329,26.0,124.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,165,0.0
1095.0,2.0,0.42916030534351146,30.0,120.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,164,0.0
730.0,2.0,0.3236641221374046,41.0,109.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,164,0.0
365.0,1.0,0.2116030534351145,39.0,111.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,164,0.0
1095.0,1.0,0.17660550458715596,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,163,0.0
730.0,1.0,0.1738532110091743,9.0,141.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,163,0.0
365.0,1.0,0.14587155963302753,19.0,131.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,163,0.0
1095.0,1.0,0.06555368356563027,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,162,0.0
730.0,1.0,0.06555368356563027,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,162,0.0
365.0,1.0,0.05789554296216878,7.0,143.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,162,0.0
1095.0,1.0,0.08893675950146177,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,161,0.0
730.0,1.0,0.03429796355841372,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,176,0.0
730.0,1.0,0.20039865072063784,3.0,147.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,144,0.0
1095.0,1.0,0.03429796355841372,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,176,0.0
365.0,1.0,0.028405620036652413,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,177,0.0
1095.0,1.0,0.04289625798600548,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,153,0.0
730.0,1.0,0.04289625798600548,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,153,0.0
365.0,1.0,0.04289625798600548,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,153,0.0
1095.0,2.0,0.2569031273836766,15.0,135.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,152,0.0
730.0,2.0,0.18810068649885583,4.0,146.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,152,0.0
365.0,1.0,0.147673531655225,19.0,131.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,152,0.0
1095.0,1.0,0.07513389441469014,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,151,0.0
730.0,1.0,0.07513389441469014,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,151,0.0
365.0,1.0,0.07421576128538639,2.0,148.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,151,0.0
365.0,1.0,0.06686046511627906,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,154,0.0
1095.0,1.0,0.06604208262939641,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,150,0.0
1095.0,2.0,0.3300447047942038,42.0,108.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,146,0.0
365.0,1.0,0.11177278973889143,21.0,129.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,147,0.0
730.0,1.0,0.14750343563902885,2.0,148.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,147,0.0
365.0,1.0,0.06604208262939641,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,150,0.0
1095.0,1.0,0.14750343563902885,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,147,0.0
365.0,1.0,0.03752488895696125,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,148,0.0
1095.0,1.0,0.04188321614185264,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,149,0.0
730.0,1.0,0.03752488895696125,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,148,0.0
730.0,1.0,0.04188321614185264,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,149,0.0
730.0,1.0,0.06604208262939641,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,150,0.0
730.0,1.0,0.06686046511627906,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,154,0.0
1095.0,1.0,0.06686046511627906,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,154,0.0
365.0,1.0,0.1071264367816092,22.0,128.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,155,0.0
730.0,1.0,0.028405620036652413,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,177,0.0
1095.0,1.0,0.028405620036652413,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,177,0.0
730.0,1.0,0.11523076923076923,20.0,130.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,159,0.0
365.0,1.0,0.031538461538461536,4.0,146.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,159,0.0
1095.0,1.0,0.15115744289437374,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,158,0.0
365.0,1.0,0.03058103975535168,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,178,0.0
730.0,1.0,0.03058103975535168,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,178,0.0
730.0,1.0,0.15115744289437374,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,158,0.0
365.0,1.0,0.14042618427104092,13.0,137.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,158,0.0
1095.0,2.0,0.5215662282043438,137.0,13.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,157,0.0
1095.0,1.0,0.03058103975535168,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,178,0.0
730.0,2.0,0.33144692566534106,91.0,59.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,157,0.0
365.0,1.0,0.1569287243805445,32.0,118.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,157,0.0
1095.0,2.0,0.5680110412513418,60.0,90.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,156,0.0
365.0,1.0,0.09656652360515021,3.0,147.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,179,0.0
730.0,1.0,0.10101164929491109,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,179,0.0
1095.0,1.0,0.10101164929491109,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,179,0.0
730.0,2.0,0.3934979297653734,73.0,77.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,156,0.0
365.0,1.0,0.15442416807238155,35.0,115.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,156,0.0
1095.0,2.0,0.4346360153256705,86.0,64.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,155,0.0
730.0,2.0,0.23632183908045978,58.0,92.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,155,0.0
1095.0,1.0,0.17876923076923076,7.0,143.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,159,0.0
365.0,1.0,0.1349279362158847,10.0,140.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,144,0.0
1095.0,1.0,0.03752488895696125,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,148,0.0
365.0,1.0,0.07638359506022259,15.0,135.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,169,0.0
365.0,1.0,0.041183648566198904,0.0,150.0,reset-ticks setup set thy1ps-count 90 set thy1ns-count 10 set set-tnf-thresh 50 set set-il1b-thresh 50 set transition? 1 set transition-threshold 0.1 set tgfbint 700 set colvar 166.8 set as-entry-threshold 0.0,168,0.0
