Param Val,ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands
3.175,1095.0,2.0,0.3658051689860835,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.03155637254901961,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.13756532431601598,10.0,140.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.1877488514548239,30.0,120.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,2.0,0.33578995854444954,21.0,129.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.07005200367084735,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.12622399020807834,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,2.0,0.3994813910921293,31.0,119.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,2.0,0.2669843221641562,6.0,144.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.0851161369193154,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.024457352491592785,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.06463470669321489,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.038220455587830604,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.08338442673206621,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.04010408694321139,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.06014692378328742,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.04434928888209206,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,2.0,0.36565563725490197,14.0,136.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.033757864047874786,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.0438529004462225,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,1.0,0.06788511749347259,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
3.175,1095.0,2.0,0.32695252679938747,28.0,122.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.175]"
0.902,1095.0,1.0,0.2033976124885216,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.04088194763435921,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.04670750382848392,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.1306409668043445,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.061044298980057844,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.41011922959339653,17.0,133.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.5902319152203962,71.0,79.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.22043010752688172,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.3416692236882479,35.0,115.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.22261321909424725,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.0496638141809291,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.10101476014760148,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.019794383918981126,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.10184761032218659,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.04192712303704833,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.5431246163290362,90.0,60.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.04488357843137255,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.06512124447155711,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.06258649853913578,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.02652967336298114,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.13556985294117646,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.5801713586291309,89.0,61.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.4830026149823104,38.0,112.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.12330437433318092,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.43149534137773027,78.0,72.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.11000611995104038,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.03224820418768149,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.6242164806604494,68.0,82.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.4551998774697503,93.0,57.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.2940636474908201,8.0,142.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,2.0,0.3240300567397638,23.0,127.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.039871185401012116,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.14722136935830518,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.07301733394692438,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.07440158560756213,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
0.902,1095.0,1.0,0.20933087783916512,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 0.902]"
2.439,1095.0,1.0,0.13742914049333538,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.02893447642375995,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.12411890897946674,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.16633633175788992,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.5257921322516454,60.0,90.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.3819126183929117,73.0,77.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.2611951704111264,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.12959827612744343,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.5692611136398119,56.0,94.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.03860827102090646,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.2021390374331551,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.14194139194139194,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.17246111619396157,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.03694012621209789,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.2851699436061576,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,3.0,0.7381645472652061,60.0,90.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.27853323147440795,15.0,135.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.0346360153256705,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.3810032017075774,28.0,122.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.021988089784699953,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.271334456871457,28.0,122.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.37775061124694376,64.0,86.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.10225011480177561,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.4138195189214034,31.0,119.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.07528365532045385,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.34708588957055214,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,2.0,0.3521772345301757,48.0,102.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.040012217470983505,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.11958352472821926,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.0459911083857121,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.037450321002751454,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.030070573795642836,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.056739763839901855,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.048510899600859685,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.04036697247706422,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
2.439,1095.0,1.0,0.047735244776574655,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 2.439]"
3.833,1095.0,1.0,0.03335373317013464,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.39725400457665905,37.0,113.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.016165929540948604,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.3760209585452304,12.0,138.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.42914110429447855,86.0,64.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.24773877050436915,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.026981450252951095,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.2989738091591362,23.0,127.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.11867525298988041,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.02861077111383109,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.027080783353733172,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.06943592887798897,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.3895606918720343,29.0,121.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.19801526717557252,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.3658051689860835,108.0,42.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.11145084849411405,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.10408694321138834,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.3883076923076923,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.20360470444478387,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.07639208467556374,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.04377774376243686,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.026449331077964017,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.05964214711729622,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.019442743417023883,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.2118708887869053,11.0,139.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.13484009840098402,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,2.0,0.3498081350729087,6.0,144.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.13584212941716384,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.07459708365310821,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.08470948012232415,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.03232725601348246,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.08466819221967964,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.11089048419123262,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.036549931182137944,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.026331904470300063,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
3.833,1095.0,1.0,0.0692025664527956,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 3.833]"
4.781,1095.0,1.0,0.047465437788018434,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.016536518144235186,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.03424552820669623,16.0,134.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.015302218821729151,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.03790669122160835,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.027283874923359902,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.059516523867809056,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.01712538226299694,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.021908993411981003,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.02708525700215451,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.0855222968845449,66.0,84.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.010156971375807941,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,2.0,0.27985822160579443,86.0,64.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.040532272866319975,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.01889110735678083,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.10320012249272699,101.0,49.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,2.0,0.25311012133312855,67.0,83.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.07172413793103448,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.013139801375095492,36.0,114.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.033833435394978566,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.017791411042944787,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.040024442407577146,45.0,105.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.040263319044703004,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.016493585827733658,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.026969046889365616,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.07841935977944554,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.042484662576687114,30.0,120.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.018231959552627547,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.04365140143973043,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
4.781,1095.0,1.0,0.11756633119853614,0.0,150.0,"[90, 10, 50, 50, 1, 0.1, 700, 166.8, 4.781]"
