Param Val,ticks,fibrosis-score,alv-count,final-thy1n,final-thy1p,Setup Commands
1.102,1095.0,1.0,0.0958148091369002,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.051710909927880924,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.6047436878347361,91.0,59.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.01835142988224499,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.07392638036809816,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.335367714372902,15.0,135.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.11304879914333792,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.18558282208588958,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.1305079559363525,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.0421455938697318,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.0426279602750191,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.14950980392156862,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.06874904302557036,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.3184246679896199,27.0,123.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.15733783162091702,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.26619479919987693,27.0,123.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.22480381597168794,8.0,142.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.0891134588883785,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.4306870229007634,63.0,87.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.26841620626151014,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.07174612908171087,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.48875286916602906,38.0,112.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.06387867647058823,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.07498856881572931,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.0463830440792505,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.08247895944912012,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.07291031116534472,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.03430846990350743,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,2.0,0.27913030163834024,16.0,134.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.10337972166998012,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.02474793767186068,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
1.102,1095.0,1.0,0.08653111145084849,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 1.102]"
4.608,1095.0,1.0,0.02401713324154811,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.016793893129770993,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.10214395099540582,17.0,133.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.02456625211116229,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.09402232074606329,9.0,141.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.04946236559139785,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.13468323362478907,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.037179290213550466,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.022532188841201718,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.20681748700703148,54.0,96.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.02591858515017533,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,2.0,0.2880890651212445,73.0,77.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.015665399239543725,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.16669217817235574,1.0,149.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.026981450252951095,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.07207483514798343,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.11782661782661782,25.0,125.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.08509659613615456,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.07544855083576138,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.015337423312883436,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.013621059075604531,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,2.0,0.21021159153633856,23.0,127.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.06902356902356903,68.0,82.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.0874751491053678,11.0,139.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.04639412034910427,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,2.0,0.3344594594594595,108.0,42.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.032376860518643545,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.182831831373148,5.0,145.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.05137671127518843,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.018275967103259214,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.020070476482304273,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.012135176651305684,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.07480798771121351,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.03229278794402583,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.058391929073677774,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.608,1095.0,1.0,0.07401215805471124,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.608]"
4.032,1095.0,1.0,0.07809143909174593,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.0705719557195572,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.1702322738386308,7.0,143.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.3470758894487708,7.0,143.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.25973627721557807,48.0,102.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.05163747143945164,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.11162361623616236,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.16492789199140842,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.25435646591256494,65.0,85.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.04263803680981595,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.045614572172049596,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.0628167716172631,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.017084808373095273,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.025664527956003668,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.5776019476567255,95.0,55.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.22888616891064872,65.0,85.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.0258094074526573,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.13823619163869394,5.0,145.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.40661359461114516,20.0,130.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.03592262818544673,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.18276602269242564,8.0,142.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.17766265427396008,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.20655987795575897,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.5697602950215119,143.0,7.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.014408338442673207,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.2855380820228184,19.0,131.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.11397226877952156,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.3061161608380835,5.0,145.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.32892104048022164,63.0,87.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.05026129726406394,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.030849114233353694,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.07454657239471257,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.25244498777506114,5.0,145.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.12561124694376527,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,1.0,0.06532740377242754,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
4.032,1095.0,2.0,0.4201809538414354,30.0,120.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 4.032]"
2.628,1095.0,1.0,0.0486644151059257,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.06481339272001228,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.1674304919034525,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.2195159080529761,15.0,135.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.20862757138470986,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.33123464373464373,28.0,122.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.234558487113009,1.0,149.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.08870472682627378,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.06195368808464959,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.15667074663402691,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.06957854406130268,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.03656670746634027,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.08649562144722692,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.026550030693677104,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.0356272838002436,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.13058733790999238,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.10760554793476604,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.048675952854737484,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.068,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.09600122100122101,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.07952135716449561,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.05241442542787286,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.11582481306271937,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.05560675883256529,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.5709886048660302,133.0,17.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.39340996168582376,14.0,136.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.027126436781609194,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.07421634910878919,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.04418533292420988,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.032470516158676674,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.10189027201475334,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,2.0,0.3017570664629488,30.0,120.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.06675832569508097,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.04233532018951551,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.13380281690140844,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.628,1095.0,1.0,0.156225950438664,1.0,149.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.628]"
2.698,1095.0,1.0,0.10738871041762277,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.25225225225225223,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.09531823745410037,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.14108265603435055,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.09190839694656489,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.07712278558338424,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.20180953841435362,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.22114645766098048,20.0,130.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.047488584474885846,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.055776892430278883,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.19376528117359412,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.4218797680805615,38.0,112.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.05644171779141104,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.20778424762488507,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.43443749045947183,103.0,47.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.12605170567538626,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.11832236338588703,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.00812385039852851,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.42415859843245735,28.0,122.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.09145312260242443,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.1396382587369712,24.0,126.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.24164249732865212,12.0,138.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.026097635861221984,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.31186752529898804,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.06382330540746382,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.02584888345059651,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.122973386356684,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.1248657769596564,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,1.0,0.048622865056162486,0.0,150.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
2.698,1095.0,2.0,0.35895089966453186,28.0,122.0,"[90, 10, 50, 50, 1, 0.2, 700, 166.8, 2.698]"
